rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/learning_rate,train/n_updates,train/approx_kl,train/value_loss
374,5994.51,1027.5123758199998,125155,3829760,30,-0.0035274840003694406,3730,0.0022566914558410645,45.08935276955366,0.007042979,0.06201171875,11.630745887756348,-0.6275123792886734,0.2,0.0001881
375,5992.85,1027.4406943399997,125314,3840000,30,-0.003838752218580339,3740,0.010565042495727539,44.479861092269424,0.007875465,0.077900390625,19.86869239807129,-0.6543598879873752,0.2,0.00018779999999999998
376,5993.55,1027.51863998,126247,3850240,30,-0.001774888513609767,3750,0.01766413450241089,44.109256313741206,0.006119898,0.043125,6.649774551391602,-0.6628919515013695,0.2,0.00018749999999999998
377,5994.95,1027.27971367,126401,3860480,30,-0.0036626777416677216,3760,0.0049599409103393555,22.92896115332842,0.0069681047,0.083701171875,0.7092922329902649,-0.6215380208194256,0.2,0.0001872
378,5996.16,1027.28438433,126556,3870720,30,-0.002041961466893554,3770,0.012171566486358643,44.67046471893787,0.0077822595,0.055068359375,1.5713789463043213,-0.6528347246348858,0.2,0.0001869
379,6001.76,1027.08860609,126686,3880960,30,-0.002987904216715833,3780,0.009193360805511475,45.1376460967958,0.009131362,0.0609375,0.4840381443500519,-0.6611508429050446,0.2,0.00018659999999999998
380,6007.42,1026.8017869699997,126836,3891200,30,-0.004102936148410663,3790,0.004479408264160156,23.43073981642723,0.0068207188,0.0733984375,7.044362545013428,-0.6714886385202408,0.2,0.00018629999999999997
381,6004.37,1026.9719041199999,127794,3901440,30,-0.0037273055157857017,3800,0.0071648359298706055,45.12878277480602,0.0071799844,0.08265625,20.6092472076416,-0.6674004694819451,0.2,0.000186
382,6001.71,1027.00912313,127927,3911680,30,-0.0029621990770101548,3810,0.016561806201934814,44.320391150712965,0.006513357,0.069140625,14.77937126159668,-0.6767223379015923,0.2,0.0001857
383,6001.84,1026.8671003299999,128073,3921920,30,-0.003690206554310862,3820,0.018339455127716064,23.033935035318137,0.0074261366,0.08216796875,7.124794960021973,-0.6849697190523147,0.2,0.00018539999999999998
384,6006.27,1026.5823906199998,128227,3932160,30,-0.0038468983932398258,3830,0.011103510856628418,44.96692436873913,0.007182583,0.065458984375,6.112175941467285,-0.6629803341627121,0.2,0.00018509999999999997
385,6007.04,1026.53987732,128363,3942400,30,-0.002441714079468511,3840,0.002691030502319336,44.3325390958786,0.0065419115,0.05259765625,66.71148681640625,-0.6499984666705132,0.2,0.0001848
386,6009.01,1026.5630507,129318,3952640,30,-0.002784427956212312,3850,0.010002851486206055,22.347809966504574,0.00605551,0.051171875,21.416006088256836,-0.6825114439427853,0.2,0.00018449999999999999
387,6007.37,1026.6991401799999,129467,3962880,30,-0.0036531787436979357,3860,0.004521429538726807,44.77069804608822,0.007451886,0.0866015625,1.4503719806671143,-0.6646617940068245,0.2,0.00018419999999999998
388,6004.41,1026.5873100899998,129620,3973120,30,-0.004084869366633939,3870,0.00016158819198608398,45.25543006896973,0.007866813,0.067734375,23.610448837280273,-0.690226331204176,0.2,0.00018389999999999997
389,6007.35,1026.3421611899998,129750,3983360,30,-0.0031704871507827193,3880,-0.0016831159591674805,44.95569579422474,0.0070925253,0.06248046875,20.00710105895996,-0.6968226982653141,0.2,0.0001836
390,6004.85,1026.4630564400002,129902,3993600,30,-0.0025342902878765015,3890,0.004407763481140137,23.276894292384387,0.0074609816,0.06509765625,21.978126525878906,-0.6600180618464947,0.2,0.00018329999999999998
391,6008.67,1026.3618917400001,130847,4003840,30,-0.00397028663137462,3900,0.0015140771865844727,44.50000286877155,0.007469413,0.072890625,1.3261144161224365,-0.688716449290514,0.2,0.00018299999999999998
392,6009.87,1026.39354909,130983,4014080,30,-0.003932319310843013,3910,0.01173698902130127,44.51443104177714,0.008092399,0.10724609375,1.1582273244857788,-0.6789913515746594,0.2,0.00018269999999999997
393,6006.78,1026.48564988,131131,4024320,30,-0.00208151388229453,3920,-0.006712079048156738,22.761959371864794,0.006688811,0.050673828125,13.185906410217285,-0.6815716920793057,0.2,0.0001824
394,6006.29,1026.3682984499999,131281,4034560,30,-0.003241476555413101,3930,0.0009354948997497559,44.85709237068892,0.009057859,0.074296875,15.829791069030762,-0.692451796233654,0.2,0.00018209999999999998
395,6005.87,1026.41006819,131436,4044800,30,-0.003729659844539128,3940,0.002354443073272705,44.5465154017508,0.008963901,0.09376953125,6.068440914154053,-0.6654830834269524,0.2,0.00018179999999999997
396,6004.88,1026.5907308100002,132359,4055040,30,-0.0025543557145283557,3950,0.0077056884765625,43.95191916912794,0.006893254,0.07134765625,30.506650924682617,-0.6672021192312241,0.2,0.00018149999999999997
397,6005.08,1026.68445177,132509,4065280,30,-0.0030747321611852385,3960,0.010580897331237793,22.968308923095464,0.007852762,0.07427734375,12.130831718444824,-0.6675651735067367,0.2,0.00018119999999999999
398,6008.18,1026.67851166,132662,4075520,30,-0.003143167162197642,3970,0.0025987625122070312,44.661769189834594,0.0066314936,0.067099609375,54.751956939697266,-0.6802747724950313,0.2,0.00018089999999999998
399,6008.17,1026.5611632500002,132795,4085760,30,-0.003542244001873769,3980,-0.0037164688110351562,44.44285874724388,0.0092999255,0.069775390625,51.0523567199707,-0.6857644765079022,0.2,0.00018059999999999997
400,6006.41,1026.67313796,132944,4096000,30,-0.003169856200693175,3990,-0.00021648406982421875,22.65448788434267,0.006400405,0.07099609375,26.463899612426758,-0.660877270847559,0.2,0.00018029999999999996
401,6005.47,1026.68900686,133901,4106240,30,-0.0043912316852947695,4000,0.0023441314697265625,44.86700235366821,0.008509919,0.079921875,39.284156799316406,-0.6907956251502037,0.2,0.00017999999999999998
402,6002.27,1026.70178362,134056,4116480,30,-0.0022769849933683872,4010,0.0028624534606933594,44.420620717704296,0.006950154,0.058486328125,72.20350646972656,-0.6664493663609028,0.2,0.00017969999999999998
403,6000.11,1026.74381156,134185,4126720,30,-0.0030839111804380082,4020,0.0012983083724975586,45.166994301974775,0.0065942965,0.09064453125,12.157976150512695,-0.666947218477726,0.2,0.00017939999999999997
404,5996.54,1026.67413894,134335,4136960,30,-0.0037028870737412945,4030,0.00422978401184082,23.04840402558446,0.008099499,0.081943359375,26.64961814880371,-0.6769052073359489,0.2,0.0001791
405,5997.05,1026.90947204,134489,4147200,30,-0.0032132808599271813,4040,0.0009880661964416504,45.00985598266125,0.00526714,0.048798828125,2.523719072341919,-0.6736177806556225,0.2,0.00017879999999999998
406,5997.46,1026.6715848400002,135435,4157440,30,-0.00384869633737253,4050,-0.0008161067962646484,44.23810886085033,0.007099831,0.0603515625,64.0025863647461,-0.6663628795742988,0.2,0.00017849999999999997
407,5998.51,1026.69863486,135580,4167680,30,-0.0034743521496420726,4060,-0.0006200075149536133,22.357886204719545,0.007448317,0.063134765625,9.910897254943848,-0.6599812003970146,0.2,0.00017819999999999997
408,6000.48,1026.6437444100002,135733,4177920,30,-0.004163962612510659,4070,0.0074942708015441895,44.60350857615471,0.008004012,0.087421875,26.48489761352539,-0.66199697047472,0.2,0.0001779
409,5996.37,1026.6338029,135885,4188160,30,-0.0030897717137122528,4080,0.010621845722198486,44.48569237560034,0.0066326545,0.06845703125,19.693429946899414,-0.6434411089122295,0.2,0.0001776
410,5995.68,1026.80057588,136013,4198400,30,-0.003254717338422779,4090,0.008899986743927002,44.46812258303166,0.008256453,0.07626953125,5.5624775886535645,-0.6434722238779068,0.2,0.00017729999999999997
411,5997.94,1026.6010223900003,136964,4208640,30,-0.00200918038492091,4100,0.024600982666015625,22.74725954413414,0.0065634088,0.072734375,3.308061122894287,-0.692989504635334,0.2,0.00017700000000000002
412,5992.22,1026.75708748,137116,4218880,30,-0.002804510721180122,4110,0.014383554458618164,44.302098741531374,0.0047469633,0.047080078125,3.0741629600524902,-0.6584994491934776,0.2,0.00017669999999999999
413,5988.11,1026.83691192,137272,4229120,30,-0.0039441830880241465,4120,0.016145825386047363,44.42955579698086,0.0072838143,0.078701171875,30.079442977905273,-0.7026340393722057,0.2,0.0001764
414,5992.78,1026.7181395199998,137402,4239360,30,-0.003514408103947062,4130,-0.011397719383239746,45.07328760415316,0.006906026,0.05658203125,34.28577423095703,-0.679287815541029,0.2,0.00017609999999999997
415,5991.91,1026.91004168,137554,4249600,30,-0.003215934940672014,4140,0.00158768892288208,23.266625240296126,0.0069370135,0.060146484375,45.88307189941406,-0.6905359770357609,0.2,0.00017580000000000002
416,5991.57,1026.79925852,138506,4259840,30,-0.0028817580713075587,4150,0.0009617209434509277,44.995639646351336,0.0066673933,0.05423828125,38.48048782348633,-0.6695101642608643,0.2,0.00017549999999999998
417,5992.02,1026.75570356,138640,4270080,30,-0.0038423591671744362,4160,0.0030742287635803223,44.83080125123262,0.008957317,0.078193359375,40.31814193725586,-0.682839062511921,0.2,0.0001752
418,5991.57,1027.02135681,138790,4280320,30,-0.003908628767239861,4170,0.011997699737548828,23.41938859909773,0.007049122,0.089833984375,46.65972137451172,-0.6759008011221885,0.2,0.00017489999999999997
419,5990.67,1026.93144232,138944,4290560,30,-0.003965567965351511,4180,0.0008004903793334961,44.58706458985805,0.0077521293,0.06716796875,25.381393432617188,-0.6963850715756417,0.2,0.00017460000000000002
420,5991.56,1026.98470343,139098,4300800,30,-0.0031228387466399,4190,0.0033606290817260742,45.13889371275902,0.008557271,0.08640625,18.156776428222656,-0.6769123935699463,0.2,0.00017429999999999998
421,5991.39,1026.99496813,140040,4311040,30,-0.004954512140539009,4200,0.008228182792663574,44.513909336924556,0.008402142,0.1003515625,76.68588256835938,-0.7062741014361381,0.2,0.000174
422,5997.94,1026.59921243,140197,4321280,30,-0.0027573038433911278,4210,0.00746530294418335,22.84351309508085,0.0059224195,0.05408203125,0.9776045083999634,-0.6953948843479156,0.2,0.00017369999999999997
423,5997.29,1026.70661686,140357,4331520,30,-0.0035409202447044662,4220,-0.0006053447723388672,44.958800194859506,0.007729088,0.082041015625,1.4698396921157837,-0.7145349088311196,0.2,0.0001734
424,5994.47,1026.76670945,140490,4341760,30,-0.0036075207698740997,4230,0.0048694610595703125,44.6018606248498,0.0056385584,0.04283203125,28.386554718017578,-0.7173786161839962,0.2,0.00017309999999999998
425,5995.57,1026.8389774100003,140643,4352000,30,-0.0033669108964386398,4240,0.01356494426727295,23.373092838823794,0.0068925964,0.05451171875,3.9776220321655273,-0.7092930033802987,0.2,0.0001728
426,5996.54,1026.6952497900002,141615,4362240,30,-0.00289449182106182,4250,0.0001595616340637207,45.12766930490732,0.0076708137,0.071044921875,25.854055404663086,-0.7073423248529435,0.2,0.00017249999999999996
427,5994.2,1026.84730032,141752,4372480,30,-0.003710224185779225,4260,0.010533571243286133,44.443214897811416,0.008484123,0.066591796875,43.38326644897461,-0.7192292043566704,0.2,0.0001722
428,5990.39,1026.9290248099999,141908,4382720,30,-0.002856167725403793,4270,0.03058570623397827,23.5086478343606,0.0066170036,0.063955078125,0.6908434629440308,-0.7220263485610485,0.2,0.00017189999999999998
429,5989.59,1026.92240383,142067,4392960,30,-0.0034942014829721303,4280,0.015213429927825928,45.13929768234491,0.010059105,0.087861328125,13.178510665893555,-0.701908570677042,0.2,0.0001716
430,5987.19,1027.0921727000002,142225,4403200,30,-0.003931943824572954,4290,0.004244208335876465,44.51616219460964,0.007907589,0.084189453125,24.91210174560547,-0.6883284343779087,0.2,0.00017129999999999996
431,5986.12,1027.1424993100002,143180,4413440,30,-0.003841997418203391,4300,0.005067944526672363,44.843510314524174,0.008248169,0.075673828125,32.2114143371582,-0.72234475299716,0.2,0.000171
432,5984.18,1027.07310907,143331,4423680,30,-0.004124125324306078,4310,0.013051211833953857,22.491115322709085,0.008576497,0.08388671875,16.06580924987793,-0.7190044239163399,0.2,0.00017069999999999998
433,5988.54,1027.00520539,143486,4433920,30,-0.0030450913205277174,4320,0.006104409694671631,44.738522934019564,0.009315493,0.08763671875,6.370602130889893,-0.7178802697360516,0.2,0.0001704
434,5990.53,1026.97974492,143625,4444160,30,-0.004331506120506674,4330,0.00916147232055664,43.865991763174534,0.006467418,0.08185546875,3.2916147708892822,-0.7268027228116989,0.2,0.00017009999999999996
435,5987.42,1027.09789847,143775,4454400,30,-0.002821926126780454,4340,-0.011892318725585938,22.981555668115615,0.007331279,0.07521484375,5.4713521003723145,-0.6725572137534619,0.2,0.0001698
436,5985.21,1027.3624647999998,144736,4464640,30,-0.0038504442511475643,4350,0.004670441150665283,44.376705164313314,0.008263832,0.0801953125,17.35036849975586,-0.692804656624794,0.2,0.00016949999999999997
437,5984.07,1027.3734033299997,144892,4474880,30,-0.00335837634454947,4360,0.016278624534606934,45.58384197086096,0.0052421996,0.054912109375,47.4560661315918,-0.723572863638401,0.2,0.0001692
438,5981.45,1027.53971749,145021,4485120,30,-0.004627822540351189,4370,0.019051432609558105,44.5856527325511,0.006306941,0.07287109375,14.907389640808105,-0.6945932720601559,0.2,0.00016889999999999996
439,5983.79,1027.4011334699999,145172,4495360,30,-0.0038932653595111335,4380,-0.005312681198120117,22.898975792974234,0.007816024,0.07078125,44.491424560546875,-0.6875370481610298,0.2,0.0001686
440,5985.36,1027.43606442,145328,4505600,31,-0.002927459844504483,4390,-5.638599395751953e-05,44.30300933748484,0.0074471207,0.060859375,0.8464694619178772,-0.6930518017709255,0.2,0.00016829999999999997
441,5985.76,1027.47234827,146267,4515840,30,-0.0033336659087217415,4400,0.0049364566802978516,45.409792817234994,0.008612739,0.083857421875,82.81629180908203,-0.7215053063631057,0.2,0.000168
442,5981.89,1027.86961,146418,4526080,30,-0.003667201808129903,4410,0.012278556823730469,22.437222306132316,0.008273971,0.073955078125,1.5203825235366821,-0.7022990116477013,0.2,0.00016769999999999996
443,5978.54,1028.0428413500001,146572,4536320,30,-0.0033377538301283495,4420,0.005467116832733154,44.597773593962195,0.007143344,0.0523828125,0.8637293577194214,-0.7319584944844246,0.2,0.0001674
444,5977.03,1028.0483535700002,146728,4546560,30,-0.00401083604170708,4430,0.008131086826324463,44.595777237713335,0.007507828,0.080625,21.09828758239746,-0.723894572854042,0.2,0.00016709999999999997
445,5975.93,1028.1450302899998,146857,4556800,31,-0.004311467036022805,4440,0.01758342981338501,43.90893084347248,0.0075312713,0.0837109375,2.791196823120117,-0.7194631166756154,0.2,0.0001668
446,5976.23,1028.0919425299996,147822,4567040,30,-0.003553102557780221,4450,0.003546476364135742,22.705010377019644,0.007592935,0.072490234375,0.47639137506484985,-0.7534895443916321,0.2,0.00016649999999999995
447,5973.95,1028.1265716799999,147975,4577280,30,-0.003002241161302663,4460,0.0009785890579223633,43.93185195147991,0.007511756,0.056787109375,60.045082092285156,-0.7300116734206676,0.2,0.0001662
448,5975.66,1028.0647562899999,148112,4587520,30,-0.00359310464002192,4470,-0.0007448196411132812,44.723023321628574,0.006671441,0.047685546875,58.49929428100586,-0.7122385910153389,0.2,0.00016589999999999997
449,5976.89,1027.9013183100003,148260,4597760,31,-0.003379892593366094,4480,0.002550661563873291,23.14007902085781,0.005428231,0.055556640625,23.851350784301758,-0.7232443146407604,0.2,0.0001656
450,5972.3,1028.14158464,148414,4608000,31,-0.003327691692393273,4490,-2.09808349609375e-05,45.524992867410184,0.006186084,0.077529296875,38.06935119628906,-0.7547765603661537,0.2,0.00016529999999999998
451,5977.48,1028.0692370299998,149381,4618240,30,-0.004047682374948636,4500,0.010910511016845703,44.9427351886034,0.007042681,0.070322265625,26.532318115234375,-0.7353920808434486,0.2,0.000165
452,5980.27,1028.02627543,149510,4628480,30,-0.004762210086919367,4510,-0.00020766258239746094,44.59595546662808,0.007595434,0.050263671875,34.79811096191406,-0.7312926410138607,0.2,0.00016469999999999996
453,5981.29,1028.0605127999997,149664,4638720,30,-0.005451940353668761,4520,0.009142279624938965,22.486736679673196,0.007077746,0.095615234375,2.0755789279937744,-0.7292280255258083,0.2,0.0001644
454,5980.8,1028.07072721,149820,4648960,31,-0.004875994907633867,4530,0.005260467529296875,43.967287870049475,0.0073788115,0.08232421875,39.78160095214844,-0.7353483803570271,0.2,0.00016409999999999998
455,5980.44,1028.03531019,149950,4659200,31,-0.004184653822740074,4540,0.003097712993621826,44.62141722515226,0.00794675,0.071552734375,7.866384983062744,-0.6965369746088982,0.2,0.0001638
456,5982.89,1027.71504308,150908,4669440,30,-0.00398231028142618,4550,0.010584771633148193,22.797475527375937,0.007697221,0.08484375,35.84648895263672,-0.6810647323727608,0.2,0.00016349999999999996
457,5981.86,1027.7121739400002,151064,4679680,30,-0.004201866727671586,4560,0.0045815110206604,44.54342515528202,0.0077502728,0.06462890625,8.020792961120605,-0.6872057051956654,0.2,0.0001632
458,5980.64,1027.79936272,151197,4689920,31,-0.004119196022802498,4570,0.007552444934844971,43.897925372123716,0.008643976,0.07703125,2.377133846282959,-0.7123744447529315,0.2,0.00016289999999999998
