from_activity,to_activity,rl_count,random_count,rl_pct,random_pct,preference_ratio,log2_ratio,avg_reward_rl,in_real_log,transition_type
register deadline,set decision phase unlicensed irrevocable,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,register deadline,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,WAW permit aspect,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,record date of decision no permit required,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,set decision status,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,forward to the competent authority,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,start decision phase decision permitting sent,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,creating environmental permit decision,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,date decision for inspection,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,objection lodged against decision,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,enter senddate procedure confirmation,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,enter date decision permanent suspension,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,generating decision environmental permit,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,stop all running subcases 2b,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
register deadline,generate letter no permit required,0,2,0.0,1.3,0.389,-1.362,0.0,True,learned_avoid
send suspension by competent authority,enter senddate continuation,0,2,0.0,14.3,0.387,-1.371,0.0,True,learned_avoid
stop all running subcases 2b,message terminate request,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,generate letter no permit required,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,treat subcases content,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,set decision phase unlicensed irrevocable,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,enter senddate request termination,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,enter senddate procedure confirmation,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,creating decision permanently suspended,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,completed subcases content,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,close case,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,decision keep permanently suspended,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,enter senddate decision permanent suspension,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,enter date publication decision environmental permit,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,start decision phase permanent suspension sent,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,start decisionphase draft decision - permitting decided,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,process received advice,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,received OLO documents,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
stop all running subcases 2b,phase archived case,0,1,0.0,1.5,0.384,-1.382,0.0,True,learned_avoid
submit decision,phase additional information received,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,create cover letter extend procedure term,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,suspend term,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,start decisionphase draft decision - permitting decided,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,subcases completeness completed,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,creating cover letter decision,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,enter senddate decision,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,send confirmation receipt additional data,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,receive additional information,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,suspension ground applicable,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,treat subcases completeness,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,transcript decision environmental permit to stakeholders,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,treat subcase suspension art. 33 WABO,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,treat subcases content,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,phase decision taken,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,publish,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,enter senddate draft decision,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,set decision status,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,no permit needed or only notification needed,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,create procedure confirmation,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,generating decision environmental permit,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
submit decision,extend procedure term,0,1,0.0,1.1,0.378,-1.404,0.0,True,learned_avoid
OLO messaging active,start WABOprocedure,0,11,0.0,10.2,0.377,-1.406,0.0,True,learned_avoid
phase decision sent,stop all running subcases 2b,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,set decision phase decision permitting decided,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,register date environmental permit decision,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,close case,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,phase procedure resumed,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,phase draft decision made,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,phase draft decision sent,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,treat subcases content,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,date decision for inspection,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase decision sent,transcript decision environmental permit to stakeholders,0,1,0.0,0.8,0.377,-1.407,0.0,True,learned_avoid
phase application received,reception through OLO,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,enter senddate party permitted,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,create procedure confirmation,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,activities regular procedure,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,publish,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,close case,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,completed subcases content,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,enter senddate retrieve missing data,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,treat subcases completeness,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,set decision phase: draft decision permitted sent,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,received OLO documents,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,enter senddate decision environmental permit,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,no permit needed or only notification needed,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,send confirmation receipt,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,submit decision,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,retrieve missing data,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,term for supplying missing data,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase application received,send procedure confirmation,0,2,0.0,1.0,0.376,-1.412,0.0,True,learned_avoid
phase case handled,enter date decision permanent suspension,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,enter senddate decision permanent suspension,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,create decision no permit required,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,generating decision environmental permit,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,create draft environtmental permit,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,start decision phase permanent suspension sent,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,resume completeness subcases,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,set decision phase inspection of decision permitting,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,read publication date field,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,received OLO documents,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
phase case handled,phase draft decision ready,0,1,0.0,1.3,0.371,-1.43,0.0,True,learned_avoid
start decision phase permanently suspended decided,receive additional information,0,2,0.0,5.1,0.367,-1.444,0.0,True,learned_avoid
start decision phase permanently suspended decided,register deadline,0,2,0.0,5.1,0.367,-1.444,0.0,True,learned_avoid
start decision phase permanently suspended decided,phase archived case,0,2,0.0,5.1,0.367,-1.444,0.0,True,learned_avoid
start decision phase permanently suspended decided,phase asked additional information,0,2,0.0,5.1,0.367,-1.444,0.0,True,learned_avoid
start decision phase permanently suspended decided,registration date publication,0,2,0.0,5.1,0.367,-1.444,0.0,True,learned_avoid
set decision phase decision permitting decided,retrieve missing data,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,creating cover letter decision,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,record date of decision environmental permit,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,phase archived case,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,decision date prior to decision,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,date decision for inspection,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,enter senddate decision,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,MER present in supplement,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,objection lodged against decision,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,enter senddate decision environmental permit,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,create procedure confirmation,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,terminate on request,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,set decision phase inspection of decision permitting,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,set decision status,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,stop suspended completeness subcases,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
set decision phase decision permitting decided,submit decision,0,3,0.0,2.0,0.361,-1.469,0.0,True,learned_avoid
grounds for refusal,phase application received,0,5,0.0,7.2,0.361,-1.47,0.0,True,learned_avoid
phase permanently suspended,read publication date field,0,5,0.0,17.2,0.358,-1.484,0.0,True,learned_avoid
enter senddate decision permanent suspension,stop all running subcases 2b,0,2,0.0,4.4,0.357,-1.487,0.0,True,learned_avoid
enter senddate decision permanent suspension,start decision phase permanent suspension sent,0,2,0.0,4.4,0.357,-1.487,0.0,True,learned_avoid
enter senddate decision permanent suspension,decision keep permanently suspended,0,2,0.0,4.4,0.357,-1.487,0.0,True,learned_avoid
enter senddate decision permanent suspension,phase case handled,0,2,0.0,4.4,0.357,-1.487,0.0,True,learned_avoid
phase additional information received,phase updated plan requested,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,phase application receptive,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,close case,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,record date of decision environmental permit,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,received OLO documents,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,enter senddate decision procedure term extension,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,create procedure confirmation,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,no permit needed or only notification needed,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,creating decision permanently suspended,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,send confirmation receipt additional data,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,terminate on request,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
phase additional information received,set decision phase: suspension cancelled,0,3,0.0,2.8,0.356,-1.489,0.0,True,learned_avoid
completed subcases content,receive request extension,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,create cover letter extend procedure term,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,enter senddate draft decision,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,enter senddate acknowledgement,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,create decision no permit required,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,article 34  WABO applies,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,set decision phase suspension decided,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,activities regular procedure,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,applicant is stakeholder,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,record date of decision environmental permit,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,set decision phase suspension sent,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,enter senddate procedure confirmation,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,phase asked additional information,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
completed subcases content,investigate BAG objects,0,3,0.0,1.5,0.354,-1.498,0.0,True,learned_avoid
phase procedure term resumed,generate draft decision environmental permit,0,1,0.0,5.6,0.352,-1.505,0.0,True,learned_avoid
phase procedure term resumed,create continuation letter,0,1,0.0,5.6,0.352,-1.505,0.0,True,learned_avoid
phase procedure term resumed,inform BAG administrator,0,1,0.0,5.6,0.352,-1.505,0.0,True,learned_avoid
start WABOprocedure,read publication date field,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,phased application,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,phase procedure extended,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,record date of decision environmental permit,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,start decision phase extension granted,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,registration date publication,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,phase decision sent,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,retrieve missing data,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,register submission date request,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,phase application receptive,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,enter senddate acknowledgement,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,phase archived case,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,phase advice known,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,no permit needed or only notification needed,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,term for supplying missing data,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,enter senddate draft decision,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,enter senddate decision suspension,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,start decision phase decision permitting sent,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,subcases completeness completed,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,enter date decision procedure term extension,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,stop all running subcases 2b,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,set decision phase decision permitting decided,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,start WABOprocedure,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,by law,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,register deadline,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,date for inspection MER,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,creating decision suspension art. 33 WABO,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,create subcases content,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,create publication document,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,create subcases completeness,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
start WABOprocedure,treat subcases content,0,2,0.0,1.2,0.352,-1.507,0.0,True,learned_avoid
message change status,grounds for refusal,0,1,0.0,2.4,0.35,-1.514,0.0,True,learned_avoid
message change status,transcript decision environmental permit to stakeholders,0,1,0.0,2.4,0.35,-1.514,0.0,True,learned_avoid
message change status,assessment of content completed,0,1,0.0,2.4,0.35,-1.514,0.0,True,learned_avoid
message change status,phase draft decision made,0,1,0.0,2.4,0.35,-1.514,0.0,True,learned_avoid
phase asked additional information,stop suspended completeness subcases,0,3,0.0,2.9,0.346,-1.529,0.0,True,learned_avoid
phase asked additional information,enter senddate decision environmental permit,0,3,0.0,2.9,0.346,-1.529,0.0,True,learned_avoid
phase asked additional information,resume completeness subcases,0,3,0.0,2.9,0.346,-1.529,0.0,True,learned_avoid
phase asked additional information,retrieve missing data,0,3,0.0,2.9,0.346,-1.529,0.0,True,learned_avoid
phase asked additional information,calculate provisional charges,0,3,0.0,2.9,0.346,-1.529,0.0,True,learned_avoid
phase asked additional information,creating decision permanently suspended,0,3,0.0,2.9,0.346,-1.529,0.0,True,learned_avoid
send design decision to stakeholders,register date environmental permit decision,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,completed subcases content,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,publish official draft decision,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,registration date publication,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,open draft decision for inspection,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,resume completeness subcases,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,set decision phase: draft decision permitted sent,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,set decision phase: draft decision for inspection,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,extend procedure term,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,date draft decision for inspection,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,generate draft decision environmental permit,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,perspective on draft decision environmental permit received,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
send design decision to stakeholders,create draft environtmental permit,0,1,0.0,1.1,0.341,-1.554,0.0,True,learned_avoid
record date of decision environmental permit,submit decision,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,phase application receptive,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,creating environmental permit decision,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,create continuation letter,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,enter senddate acknowledgement,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,forward to the competent authority,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,phase advice known,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,treat subcases completeness,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,set decision phase decision permitting decided,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
record date of decision environmental permit,treat subcases content,0,3,0.0,2.3,0.338,-1.563,0.0,True,learned_avoid
decision permanently suspended,enter senddate retrieve missing data,0,1,0.0,10.0,0.333,-1.585,0.0,True,learned_avoid
decision permanently suspended,creating decision permanently suspended,0,1,0.0,10.0,0.333,-1.585,0.0,True,learned_avoid
extension not allowed,phase concept draft decision ready,0,3,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
request advice through OLO,procedure change,0,1,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
phase procedure extended,phase archived case,0,4,0.0,8.2,0.333,-1.585,0.0,True,learned_avoid
term to perspective,create publication document,0,2,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
request updated plan again,term for submitting updated plan,0,3,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
treat subcases submit draft decision,subcases submit draft decision completed,0,8,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
message change competent authority,request to competent authority,0,4,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
appealed to higher court,contested decision affected,0,6,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
set decision phase decision permitting published,objection lodged against decision,0,3,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
contacting applicant,enter senddate party permitted,0,2,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
treat subcase preliminary injunction,subcase preliminary injunction completed,0,5,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
change authorized,set decision phase decision permitting decided,0,2,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
phase procedure extended,phase asked additional information,0,4,0.0,8.2,0.333,-1.585,0.0,True,learned_avoid
phase further information requested,phase advice known,0,1,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
treating subcase designation GS,enter senddate decision,0,3,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
enter senddate suspension,enter date termination request received,0,2,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
send acknowledgement further information,request further information,0,3,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
enter enddate suspension art. 35 WABO,enter enddate suspension art. 33 WABO,0,6,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
enter date request extension,enter senddate updated plan,0,4,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
subcases submit draft decision completed,enrich draft decision,0,8,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
handle perspective in system,perspective regarding draft founded,0,5,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
stop process after terminate on request,request complete,0,2,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
create information request,further information received,0,3,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
subcase designation GS completed,treat subcase perspective,0,3,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
send message OLO status decision,enter senddate decision,0,2,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
send confirmation suspension,enter date request received,0,2,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
no permit required for application,register deadline,0,2,0.0,100.0,0.333,-1.585,0.0,True,learned_avoid
procedure change after completeness,phase advice known,0,5,0.0,5.9,0.331,-1.596,0.0,True,learned_avoid
procedure change after completeness,phase application receptive,0,5,0.0,5.9,0.331,-1.596,0.0,True,learned_avoid
procedure change after completeness,phase asked additional information,0,5,0.0,5.9,0.331,-1.596,0.0,True,learned_avoid
extend procedure term,reason for suspension found,0,5,0.0,3.2,0.329,-1.603,0.0,True,learned_avoid
extend procedure term,set decision status,0,5,0.0,3.2,0.329,-1.603,0.0,True,learned_avoid
extend procedure term,phase advice known,0,5,0.0,3.2,0.329,-1.603,0.0,True,learned_avoid
phase decision ready,transcript decision environmental permit to stakeholders,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,enter senddate acknowledgement,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,start decision phase decision permitting sent,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,enter senddate draft decision,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,set decision phase decision permitting decided,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,register deadline,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,received OLO documents,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,phase procedure resumed,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,phase draft decision ready,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,create monitoring case,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,change authorized,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,retrieve missing data,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,set decision phase: suspension cancelled,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,subcases completed present decision,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,subcases completeness completed,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,phase application received,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,phase concept decision ready,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,enter receipt of additional data,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,close case,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,phase additional information received,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
phase decision ready,registration date publication,0,2,0.0,1.3,0.327,-1.612,0.0,True,learned_avoid
